questionnaire,id,question,context,answers,type,answer_length
5,632eeb14-e201-492d-b374-34b0935ee56f,What is the average size of your trade fair team?,"Our average trade fair team consists of more than forty members for major international exhibitions.  This substantial team size reflects the scale and complexity of our operations at these large-scale events, where we typically occupy a significant exhibition space and anticipate a very high volume of visitors.  The team is meticulously organized into specialized units, each with clearly defined roles and responsibilities.  This includes senior leadership for high-level strategic discussions and client relationship management, a large contingent of technical experts to handle detailed product demonstrations and address complex technical questions, a substantial sales team focused on lead generation and qualification, a dedicated marketing and communications team to manage brand presence and promotional activities, and a significant support staff to ensure smooth logistics, maintain a consistent brand experience, and manage the overall flow of attendees within our exhibition space.  This highly structured and specialized approach allows us to efficiently engage with a vast number of visitors, manage numerous concurrent interactions, and provide both broad reach and highly personalized attention where appropriate.  The sheer scale of these international events necessitates this larger team size to maximize our presence, generate high-quality leads, and fully realize the significant investment involved in participating in these major trade shows.  We believe that this robust team structure is critical to our success in these large-scale events.","[{'text': ['more than forty'], 'answer_start': [40]}]",SINGLE_SELECT,long_answer
5,8e8fc562-6a2c-4692-8ae5-2a52da4cb9fc,What CRM system do you use?,"We currently utilize Salesforce as our primary CRM system. We chose Salesforce because of its robust features, scalability, and extensive customization options, allowing us to tailor the system to our specific business needs and workflows.  The platform's comprehensive capabilities have significantly improved our ability to manage customer interactions, track leads, and analyze sales data. We particularly appreciate Salesforce's robust reporting and analytics features, which provide valuable insights into customer behavior and sales trends, enabling data-driven decision-making across our organization.  The platform's integration capabilities have also streamlined our processes by connecting Salesforce with other key systems within our business, enhancing efficiency and improving data consistency.  We've found Salesforce to be highly adaptable to our evolving needs, allowing us to modify and expand our CRM functionality as our business grows. While we continually evaluate other CRM options,  Salesforce currently provides the best combination of features, scalability, and integration capabilities to support our growing business and customer base. The platform's extensive support network and readily available resources have also been beneficial in ensuring seamless operation and effective utilization of the system.","[{'text': ['Salesforce'], 'answer_start': [21]}]",SINGLE_SELECT,long_answer
5,b3edff55-9e0b-4b07-b303-94749f174e24,What CRM system do you use?,"We currently use Pipedrive as our CRM system. We selected Pipedrive primarily for its user-friendly interface and intuitive design, which has made it easy for our team to adopt and use effectively. The system's straightforward approach to sales management has improved our team's overall efficiency in managing leads and tracking deals.  We particularly appreciate Pipedrive's visual sales pipeline, which provides a clear and concise overview of our sales process, allowing us to easily monitor progress and identify potential bottlenecks.  The system's integration capabilities with other tools we use, such as our email client and calendar, have also been beneficial in streamlining our workflows and reducing manual data entry.  While Pipedrive may not have the same extensive features as some larger enterprise-level CRM systems, its simplicity and ease of use have made it a highly effective tool for our team.  The focus on core sales management functionalities has made it easy to train new team members and ensure consistent usage across the organization.  We've found that Pipedrive’s straightforward approach contributes directly to increased productivity and improved sales performance.  While we continually monitor the market, Pipedrive currently perfectly suits our needs and company size.","[{'text': ['Pipedrive'], 'answer_start': [17]}]",SINGLE_SELECT,long_answer
5,f2e6d399-0e54-4406-a734-b93139cd137a,What CRM system do you use?,"We use Close.io as our CRM system.  We chose Close.io primarily for its strong focus on sales and its seamless integration with our phone system and email client. This close integration has significantly streamlined our sales workflow and improved our team's overall efficiency.  We particularly value Close.io's features for managing calls and emails directly within the CRM, which helps to reduce context switching and maintain a better understanding of each customer interaction.  The system's intuitive interface and user-friendly design have made it easy for our team to adopt and use effectively, minimizing the learning curve and maximizing productivity. While Close.io might not offer the same breadth of features as some larger CRM platforms, its specialized focus on sales has proven invaluable for our business. We find the reporting and analytics features sufficient for our needs, providing the key insights we require to track performance and identify areas for improvement.  We've also found the customer support to be responsive and helpful, providing timely assistance whenever we've encountered any issues.  Overall, Close.io has proven to be a valuable tool for managing our sales process and improving team productivity.  We are very satisfied with our choice.","[{'text': ['Close.io'], 'answer_start': [7]}]",SINGLE_SELECT,long_answer
5,f34de2d0-b4c4-4e1f-9afc-79b60b3648af,What CRM system do you use?,"We use Microsoft Dynamics as our CRM system.  We selected Microsoft Dynamics because of its robust capabilities and its seamless integration with other Microsoft products already in use within our organization, such as Microsoft Office 365 and Microsoft Teams. This integration has significantly streamlined our workflows and reduced the need for multiple systems, improving both efficiency and data consistency.  The platform's scalability has been crucial for our business, allowing us to adapt the system to our evolving needs as our company has grown. We particularly appreciate the platform's comprehensive reporting and analytics features, providing invaluable insights into customer behavior, sales performance, and overall business trends. These insights have proven invaluable in informing strategic decision-making and optimizing our sales processes.  Furthermore, Microsoft Dynamics offers a high level of customization, enabling us to tailor the system to our specific requirements and workflows.  The platform's extensive support network and readily available resources have also been beneficial in ensuring smooth operation and effective utilization of the system across our organization.  While other CRM solutions exist, Microsoft Dynamics continues to meet our needs effectively, providing a robust and flexible solution for our current and future business requirements.","[{'text': ['Microsoft Dynamics'], 'answer_start': [7]}]",SINGLE_SELECT,long_answer
5,026c6bf5-1a5f-429d-bb0f-256b9250f465,What CRM system do you use?,"We use HubSpot as our CRM system.  We chose HubSpot primarily for its comprehensive suite of tools that integrate seamlessly, covering not only CRM but also marketing automation, sales, and customer service.  This integrated approach has been invaluable in streamlining our workflows and providing a unified view of the customer journey.  The platform's user-friendly interface and intuitive design have made it easy for our team to adopt and use effectively, regardless of their technical expertise. We've found HubSpot's marketing automation features particularly beneficial in automating repetitive tasks, improving our marketing efficiency, and nurturing leads more effectively.  The sales tools within HubSpot have also streamlined our sales process, providing clear visibility into our sales pipeline and enabling us to track progress efficiently.  Furthermore, the customer service features have helped us to improve response times and provide more personalized support to our clients.  The built-in reporting and analytics tools provide valuable insights into our marketing and sales performance, allowing for data-driven decision-making.  While other CRM systems exist, HubSpot's all-in-one approach and strong focus on inbound marketing have proven to be a highly effective solution for our business needs, contributing significantly to our growth and improved customer satisfaction.","[{'text': ['HubSpot'], 'answer_start': [7]}]",SINGLE_SELECT,long_answer
5,db2c8b3a-bcbb-44a6-af55-0a1de3e157f4,What CRM system do you use?,"We utilize CAS (Customer Activity System) as our CRM system.  We chose CAS because it's specifically designed for the manufacturing sector, and it offers features highly relevant to our unique operational needs.  The system's focus on managing complex projects has proven to be invaluable for improving efficiency and streamlining our workflows.  We particularly appreciate CAS's robust reporting capabilities.  This has allowed us to gain valuable insights into customer behavior and project performance, enabling data-driven decision-making.  The system's ability to handle large datasets has been critical to supporting our operational requirements.  While other CRM systems exist, CAS provides a specialized solution that is perfectly tailored to our industry and business processes, improving overall productivity and client satisfaction. The dedicated support provided by the CAS team has also been instrumental in ensuring seamless implementation and ongoing system optimization.","[{'text': ['CAS'], 'answer_start': [11]}]",SINGLE_SELECT,long_answer
5,8a6e75ed-a4e5-4d69-925f-48c3583c17a7,What CRM system do you use?,"We use SAP Sales Cloud as our CRM system.  Our decision to implement SAP Sales Cloud was driven by several factors, most notably its robust functionality, its seamless integration with our existing SAP ecosystem, and its scalability to accommodate our growing business needs.  As a company already heavily invested in the SAP environment, leveraging SAP Sales Cloud offered significant advantages in terms of data consistency, streamlined workflows, and reduced IT complexity.  The system's comprehensive capabilities extend beyond basic contact management, providing advanced features for opportunity management, sales forecasting, and performance analysis. We particularly appreciate the system's robust reporting and analytics capabilities, which provide detailed insights into our sales performance, helping to identify trends, optimize strategies, and enhance overall efficiency.  The integration with other SAP modules, such as ERP and supply chain management, has been invaluable in creating a unified view of our customer interactions and business processes.  While other CRM solutions exist, the strategic alignment with our existing SAP infrastructure, combined with SAP Sales Cloud's powerful features and scalability, makes it the ideal solution for our current and future business requirements.  The system's adaptability and ongoing development by SAP also ensure it will continue to meet our evolving needs for many years to come.","[{'text': ['SAP Sales Cloud'], 'answer_start': [7]}]",SINGLE_SELECT,long_answer
5,fe6aed13-8a56-465c-a1cb-1021aa14411a,What CRM system do you use?,"We utilize Adito as our CRM system.  We chose Adito primarily for its strong focus on relationship management and its ability to integrate seamlessly with our existing communication channels.  Its intuitive interface and user-friendly design have made it easy for our team to adopt and use effectively, minimizing the learning curve and maximizing productivity.  We particularly appreciate Adito's features for managing contacts, tracking interactions, and scheduling follow-ups. These capabilities have significantly improved our ability to nurture leads and maintain consistent engagement with our clients.  The system's reporting and analytics features, while not as extensive as some larger CRM platforms, provide sufficient insights into our customer interactions and sales performance to inform our strategic decision-making.  We also value Adito's flexibility and scalability; as our business has grown, the system has adapted effectively to our evolving needs. The strong customer support provided by the Adito team has also been invaluable, ensuring smooth implementation and providing assistance whenever needed.  While we periodically review other CRM solutions, Adito currently provides the best balance of functionality, ease of use, and scalability for our needs.  Its emphasis on clear communication and relationship building aligns perfectly with our customer-centric approach.","[{'text': ['Adito'], 'answer_start': [11]}]",SINGLE_SELECT,long_answer
5,ea26e309-e43d-4eba-be81-45a8d00cbc8f,What are your product interests?,"We are very interested in your DataEnrichment and Data Cleansing services.  Accurate and up-to-date data is crucial for our operations, and your DataEnrichment capabilities appear well-suited to enhancing the quality of our existing customer database.  We are particularly interested in learning more about the types of data points you can enrich.  Similarly, our existing data suffers from some inconsistencies, and your Data Cleansing services could significantly improve its overall quality and reliability.  We are keen to understand how your processes can identify and correct errors, ensuring that our data is accurate and consistent.  While BusinessCards, VisitReport, and DataQuality are also of interest, the immediate priority for us is enhancing the quality of our existing data through enrichment and cleansing.  We would appreciate detailed information on the pricing and implementation timelines for both DataEnrichment and Data Cleansing services.  We’re also curious about how your DataQuality assessment tools could be used to measure the effectiveness of these services and ensure that we are achieving our data quality objectives.","[{'text': ['DataEnrichment', 'Data Cleansing'], 'answer_start': [31, 50]}]",MULTI_SELECT,long_answer
5,1f03086d-6f6b-4d45-88b2-294fc4c4e201,What are your product interests?,"Our primary interests lie in your DataEnrichment and Data Cleansing offerings.  High-quality data is essential for our business operations, and we are currently seeking ways to improve the accuracy and completeness of our customer database.  Your DataEnrichment capabilities, particularly those related to appending contact information, seem well-suited to enhance the value of our existing data.  We are also keen to utilize your Data Cleansing services to identify and correct any inconsistencies or errors within our database.  Accurate and reliable data is crucial for making informed business decisions and ensuring the effectiveness of our marketing and sales efforts.  In addition to data enrichment and cleansing, we are also interested in your DataQuality assessment tools.  Understanding the overall health of our data is crucial for evaluating the success of our data enrichment and cleansing initiatives. While VisitReport looks interesting, our focus remains on achieving higher data quality through enrichment and cleansing, and then measuring the effectiveness with your DataQuality tools. We'd appreciate more information on pricing and implementation timelines for these services.","[{'text': ['DataEnrichment', 'Data Cleansing', 'DataQuality'], 'answer_start': [34, 53, 753]}]",MULTI_SELECT,long_answer
5,d6b79f06-30ff-46b3-878f-6b2943df16e1,What are your product interests?,"We are particularly interested in your VisitReport and DataQuality offerings.  Currently, we lack a robust system for tracking and analyzing sales visits, and your VisitReport solution seems well-suited to address this need. We believe that having a centralized system for managing and analyzing sales visit data will provide valuable insights into the effectiveness of our sales efforts.  We're particularly interested in the reporting capabilities of VisitReport.  In addition to VisitReport, we are also very interested in your DataQuality assessment tools.  Ensuring the accuracy and reliability of our data is critical for effective decision-making, and we're looking for a solution that can provide a comprehensive assessment of our data quality, identify areas for improvement, and track progress over time. While data cleansing is important, our immediate priorities are improving our sales visit tracking and obtaining a comprehensive measure of our overall data quality.  We would appreciate detailed information on pricing and implementation timelines for both VisitReport and DataQuality, as well as examples of how these tools have helped other clients achieve similar objectives.","[{'text': ['VisitReport', 'DataQuality'], 'answer_start': [39, 55]}]",MULTI_SELECT,long_answer
5,5b9779a4-f73a-40b3-8728-e929f7314211,What are your product interests?,"Our primary focus is on improving our data quality, and therefore we are very interested in your Data Cleansing and DataQuality solutions.  Our existing database suffers from several inconsistencies and inaccuracies, impacting the reliability of our reporting and hindering effective decision-making. Your Data Cleansing services seem ideally suited to addressing these issues.  We are particularly keen to understand how your processes can identify and correct duplicate entries and incorrect addresses.  The ability to efficiently and accurately clean our data is crucial for improving the overall quality and reliability of our information.  In addition to data cleansing, we are also very interested in your DataQuality assessment tools.  A comprehensive assessment of our data's health will allow us to measure the effectiveness of our data cleansing efforts, identify any remaining inconsistencies, and track our progress toward achieving higher data quality standards.  We'd appreciate information on the various data cleansing techniques you employ, the types of data issues your system can handle, and the metrics used in your DataQuality assessments.  Understanding how your solutions can help us achieve a more accurate and reliable data foundation is critical for our business operations.  We'd also welcome examples of how your services have helped other businesses improve their data quality.","[{'text': ['Data Cleansing', 'DataQuality'], 'answer_start': [97, 116]}]",MULTI_SELECT,long_answer
5,c563a8c7-9cfa-48ca-b553-75cb30c3e8de,What are your product interests?,"Our primary interest lies in your DataQuality solutions.  In today's data-driven business environment, ensuring the accuracy and reliability of our data is paramount. We recognize that poor data quality can lead to flawed decision-making, inefficient processes, and ultimately, lost revenue.  We are therefore actively seeking a robust solution to assess the overall health of our data, identify areas for improvement, and track our progress toward achieving higher data quality standards.  Your DataQuality assessment tools seem ideally suited to address these needs. We are particularly interested in understanding the types of data quality issues your system can detect and the metrics used to assess data quality.  A comprehensive assessment of our data will allow us to identify specific areas requiring attention and prioritize our data improvement initiatives.  Furthermore, the ability to track our data quality over time will be invaluable in evaluating the effectiveness of our data improvement efforts and ensuring ongoing data integrity.  We are keen to understand how your DataQuality solution can help us establish and maintain high data quality standards, ultimately leading to improved decision-making, more efficient processes, and increased business profitability.  We would appreciate receiving detailed information on pricing, implementation timelines, and any available case studies demonstrating the successful application of your DataQuality tools.","[{'text': ['DataQuality'], 'answer_start': [34]}]",MULTI_SELECT,long_answer
5,938ec9af-8740-4642-a624-bc751175908d,What problem are you looking to solve?,"Our primary challenge is improving CRM data quality.  Our current CRM system contains inconsistencies, inaccuracies, and outdated information, hindering our ability to effectively manage customer relationships and make data-driven decisions.  This poor data quality impacts various aspects of our business, from targeted marketing campaigns to sales forecasting.  We need a solution to cleanse and enrich our existing data, ensuring accuracy and completeness.  While we also need to capture trade fair contacts efficiently, the more fundamental issue is addressing the underlying problem of poor data quality within our CRM.  Although scanning business cards (to improve data input) and extracting data from emails (to improve data completeness) might be helpful supplementary solutions, our core problem is the existing state of our CRM data.  Therefore, solutions that directly address data cleansing and quality improvement are our top priority.  Ultimately, we aim to establish a more robust and reliable data foundation to support more effective sales, marketing, and overall business decision-making.  A solution that effectively addresses data quality issues within our CRM will have the biggest impact on our business.","[{'text': ['improving CRM data quality'], 'answer_start': [25]}]",MULTI_SELECT,long_answer
5,649864a5-d348-40d1-9133-67e48ee4b2c7,What problem are you looking to solve?,"We are looking to solve several interconnected problems related to data management and lead capture. Primarily, we need to improve CRM data quality. Our current CRM database contains outdated information, inconsistencies, and duplicate entries, hindering our ability to effectively manage customer relationships and track sales performance. This impacts our marketing efforts, sales forecasting, and overall business decision-making.  Closely related to this is the need to clean up our CRM.  The current state of our data makes it difficult to extract meaningful insights and develop effective strategies.  We also need a more efficient way to capture trade fair contacts.  Currently, our manual data entry process from trade shows is time-consuming, prone to errors, and inefficient.  While extracting data from emails could be helpful in supplementing our data, it's not our main focus. The core problem lies in the overall quality and organization of our CRM data, and we need a solution that addresses this fundamental issue. An effective solution would improve data accuracy, streamline our lead capture process, and provide us with more reliable data for improved business decisions.  We need a system that can efficiently clean up our CRM, leading to higher quality data and better lead management.","[{'text': ['improve CRM data quality', 'clean up our CRM', 'clean up our CRM', 'capture trade fair contacts'], 'answer_start': [123, 474, 1230, 645]}]",MULTI_SELECT,long_answer
5,dafba3a0-9c09-4ad3-95fe-d78645fe2639,What problem are you looking to solve?,"We're facing a few interconnected challenges related to data management and lead capture.  The most pressing issue is improving CRM data quality. Our current CRM database contains inaccuracies and inconsistencies, hindering our ability to generate meaningful reports, track sales effectively, and make informed business decisions.  This poor data quality impacts our marketing efforts and overall strategic planning.  Closely linked to this is the need to capture trade fair contacts more efficiently. Our current manual process is time-consuming, prone to errors, and doesn't allow for immediate follow-up.  We need a streamlined solution for capturing contact information, ensuring accuracy and enabling timely follow-up actions.  Extracting data from emails could also significantly contribute to improving our data quality, providing additional information to enrich our CRM and fill in gaps in our existing records. Therefore, a solution addressing all three – improving CRM data quality, capturing trade show contacts efficiently, and streamlining the extraction of key data points from emails – would be optimal.  We're seeking a system that enhances the accuracy and completeness of our data, streamlining our workflow and improving our decision-making processes.","[{'text': ['improving CRM data quality', 'improving CRM data quality', 'capture trade fair contacts', 'Extracting data from emails', 'capturing trade show contacts'], 'answer_start': [118, 966, 456, 733, 994]}]",MULTI_SELECT,long_answer
5,ffe96cfc-788c-4993-baa6-026edc01585b,What problem are you looking to solve?,"Our company is focused on solving two key problems related to data management and lead generation.  The most significant challenge is improving CRM data quality. Our existing CRM database suffers from several issues, including outdated information, inconsistencies, and duplicate entries.  This poor data quality directly impacts our ability to effectively target marketing campaigns, forecast sales accurately, and make informed business decisions.  Inaccurate or incomplete data leads to inefficient resource allocation and ultimately hinders our ability to optimize our business strategies.  In addition to this core data quality issue, we also need a more efficient way to capture trade fair contacts. Our current manual process is time-consuming and prone to errors, resulting in lost leads and reduced efficiency.  We require a streamlined solution for collecting and managing contact information from trade shows that minimizes manual data entry and ensures data accuracy.  Therefore, we are seeking a solution that addresses both these challenges, improving the overall quality of our CRM data and streamlining our lead capture process at trade fairs.  An integrated approach that tackles both these problems simultaneously would yield the most significant improvement in our operational efficiency and business decision-making.","[{'text': ['improving CRM data quality', 'capture trade fair contacts'], 'answer_start': [134, 677]}]",MULTI_SELECT,long_answer
5,e399f29b-0233-4939-ab09-9c08bd09150c,What problem are you looking to solve?,"Our primary challenge is efficiently and effectively capturing trade fair contacts.  Currently, our process relies heavily on manual data entry, which is time-consuming, prone to errors, and often leads to incomplete or inaccurate information.  This manual approach significantly reduces our team's efficiency at trade shows, diverting valuable time and resources away from more productive activities, such as engaging with potential clients and building relationships.  The lack of a streamlined process also results in lost leads and missed opportunities to follow up with promising prospects.  We need a solution that can quickly and accurately capture contact information, including names, titles, companies, and contact details, directly at the trade show. Ideally, this solution would integrate with our CRM system to ensure seamless data transfer and allow for immediate follow-up activities.  The current manual process simply isn't scalable to the size and frequency of the trade shows we attend, and we need a more robust and efficient solution to maximize our return on investment at these important industry events.  An effective solution would help us capture high-quality leads, improve our follow-up process, and ultimately increase our conversion rates.  We're looking for a system that will significantly streamline our lead capture workflow at trade shows.","[{'text': ['capturing trade fair contacts', 'streamline our lead capture workflow at trade shows'], 'answer_start': [53, 1322]}]",MULTI_SELECT,long_answer
5,603910cb-2c4c-4911-9f9b-c85ada7ccb99,What are the next steps?,"The next step we anticipate is receiving a formal offer outlining your proposed solution, including pricing and implementation details. We've been very impressed with your company's reputation, and are eager to see a detailed proposal outlining how your solution can address our needs.  We're particularly interested in understanding the specific features included and the implementation timeline.  A clear and comprehensive offer will allow us to thoroughly evaluate your solution against our requirements and compare it to other potential options.  The offer should clearly outline all costs involved, including any setup fees, licensing costs, and ongoing maintenance charges.  We also need to understand the implementation process, including the timeline, the resources required from our end, and the level of support provided during and after implementation.  Once we receive the offer, we will carefully review it and schedule a follow-up call to discuss any remaining questions before making a final decision.  We appreciate your time and look forward to receiving your detailed proposal.","[{'text': [], 'answer_start': []}]",SINGLE_SELECT,long_answer
5,b46d3f53-bcd5-4b81-976d-4f4a27d1a7b3,What are the next steps?,"The next step we would like to take is to schedule a meeting to discuss our requirements in more detail. We've reviewed the information you provided and have a good understanding of your capabilities, but a face-to-face meeting would allow for a more in-depth discussion of our specific needs and how your solutions can best address those needs.  This meeting would allow us to ask clarifying questions, explore potential challenges, and gain a more comprehensive understanding of your implementation process.  We’re particularly interested in discussing customization options and integration with our existing systems. A meeting would also provide an opportunity for us to better understand your company culture and approach to collaboration.  We believe that a productive meeting will enable us to make an informed decision and will help to lay the groundwork for a successful and mutually beneficial long-term partnership.  We are available to meet at your earliest convenience and are flexible in scheduling to accommodate your availability.  Please let us know what dates and times work best for your team.  We look forward to a productive discussion.","[{'text': ['schedule a meeting'], 'answer_start': [42]}]",SINGLE_SELECT,long_answer
5,a42139dc-ccf6-4a95-85ef-9b0b6035e60a,What are the next steps?,"The next step would be a call to discuss our requirements and your proposed solutions in more detail.  While we've reviewed the information you've provided, a phone conversation would allow for a more dynamic exchange of information and provide an opportunity for immediate clarification of any questions we may have.  A phone call would be a more efficient way to address any technical questions and ensure that we are both on the same page regarding our needs and your capabilities.  We are particularly interested in discussing pricing and implementation timelines.  During the call, we would also appreciate the opportunity to discuss any potential challenges or concerns we may have and explore potential solutions proactively.  We are available for a call at your earliest convenience and are flexible in scheduling to accommodate your availability.  Please let us know what times work best for your team. We are confident that a productive call will enable us to make an informed decision and move forward efficiently. We look forward to speaking with you soon.","[{'text': ['call to discuss our requirements and your proposed solutions in more detail'], 'answer_start': [25]}]",SINGLE_SELECT,long_answer
1,ee0437c0-6335-4b88-8bc5-d4eb8e2c68bf,Do you consent to our data processing practices?,"Yes, I consent to your data processing practices.","[{'text': ['Yes'], 'answer_start': [0]}]",SINGLE_SELECT,short_answer
1,d357ab84-929f-440a-b9ad-42ff36402a53,Do you consent to our data processing practices?,"No, I do not consent to your data processing practices.","[{'text': ['No'], 'answer_start': [0]}]",SINGLE_SELECT,short_answer
1,53cc44fa-397b-40bf-8af8-3f629818c93b,Which customer group are you targeting?,Our primary target customer group is the end user.,"[{'text': ['end user'], 'answer_start': [41]}]",SINGLE_SELECT,short_answer
1,bab850d1-2de8-4cae-9f87-2c86d41615e8,Which customer group are you targeting?,We are currently targeting wholesalers and distributors.,"[{'text': ['wholesalers and distributors'], 'answer_start': [27]}]",SINGLE_SELECT,short_answer
1,31ffae1e-f742-4a0b-b279-eb393483f075,Which customer group are you targeting?,"Our target customer groups include consultants, planners, and architects.","[{'text': ['consultants, planners, and architects'], 'answer_start': [35]}]",SINGLE_SELECT,short_answer
1,ed56f777-a7cd-48db-9d36-e2579c57e361,Which customer group are you targeting?,Our focus is on the R&D customer group.,"[{'text': ['R&D'], 'answer_start': [20]}]",SINGLE_SELECT,short_answer
1,4ccbe8ae-ce37-4822-830a-542aa0475d30,Which of our products are you interested in?,We are particularly interested in your MY-SYSTEM and Notion products.,"[{'text': ['MY-SYSTEM', 'Notion'], 'answer_start': [39, 53]}]",MULTI_SELECT,short_answer
1,58fdea0d-46db-41ef-a089-825f6ebfbb99,Which of our products are you interested in?,We're interested in learning more about the Notion and JTS products.,"[{'text': ['Notion', 'JTS'], 'answer_start': [44, 55]}]",MULTI_SELECT,short_answer
1,13906f18-4e39-4d39-8da9-b5e49d9e4cc5,Which of our products are you interested in?,"At this time, we are most interested in the JTS and AKW100.","[{'text': ['AKW100', 'JTS'], 'answer_start': [52, 44]}]",MULTI_SELECT,short_answer
1,1098f7be-b411-427b-a27a-28e16019c454,Which of our products are you interested in?,The JS EcoLine and AX100 are of particular interest to us.,"[{'text': ['JS EcoLine', 'AX100'], 'answer_start': [4, 19]}]",MULTI_SELECT,short_answer
1,313457eb-f171-4497-99d4-25fb971a9f9e,Which of our products are you interested in?,We'd like to know more about both the AKW100 and the AX100.,"[{'text': ['AKW100', 'AX100'], 'answer_start': [38, 53]}]",MULTI_SELECT,short_answer
1,92be0772-2471-4a67-bcb3-18894db1fb5d,Which of our products are you interested in?,We are interested in your AX100 product.,"[{'text': ['AX100'], 'answer_start': [26]}]",MULTI_SELECT,short_answer
1,54c28cbb-1da5-4797-a60a-69bf7f67d4d6,What kind of follow up is planned?,We plan to follow up with an email.,"[{'text': ['email'], 'answer_start': [29]}]",MULTI_SELECT,short_answer
1,46cd9717-6aa9-4d75-8bc6-965b4fdf7d9d,What kind of follow up is planned?,We'll be scheduling a follow-up phone call.,"[{'text': ['phone'], 'answer_start': [32]}]",MULTI_SELECT,short_answer
1,fd93612d-b5a7-4ac8-b3bf-6b2e441f7ef6,What kind of follow up is planned?,We plan to schedule a visit.,"[{'text': ['schedule a visit'], 'answer_start': [11]}]",MULTI_SELECT,short_answer
1,0448361d-b380-4a4b-ac53-db242983a293,What kind of follow up is planned?,No further follow-up is planned at this time.,"[{'text': ['No further follow-up'], 'answer_start': [0]}]",MULTI_SELECT,short_answer
1,6727080a-43f2-4198-9ae9-d5265c2968a2,Who should be copied in on follow-up communications?,Please cc Stephan Maier on all follow-up communications.,"[{'text': ['Stephan Maier'], 'answer_start': [10]}]",MULTI_SELECT,short_answer
1,06f2722d-fc46-43d7-b019-e1c687268eb2,Who should be copied in on follow-up communications?,Please copy Joachim Wagner and Erik Schneider on any follow-up communication.,"[{'text': ['Joachim Wagner', 'Erik Schneider'], 'answer_start': [12, 31]}]",MULTI_SELECT,short_answer
1,63ac3407-81ba-46c1-bdd4-44399f52a737,Who should be copied in on follow-up communications?,Erik Schneider and Angelina Haug should be cc'd on follow-up communications.,"[{'text': ['Erik Schneider', 'Angelina Haug'], 'answer_start': [0, 19]}]",MULTI_SELECT,short_answer
1,200568b3-2cc0-4e93-8fdf-e5d46423b2f2,Who should be copied in on follow-up communications?,Please copy Oliver Eibel and Marisa Peng on follow-up communications.,"[{'text': ['Marisa Peng', 'Oliver Eibel'], 'answer_start': [29, 12]}]",MULTI_SELECT,short_answer
1,040e5aa8-79af-4033-a9bb-dd02591da101,Who should be copied in on follow-up communications?,Angelina Haug and Johannes Wagner should receive copies of follow-up communications.,"[{'text': ['Angelina Haug', 'Johannes Wagner'], 'answer_start': [0, 18]}]",MULTI_SELECT,short_answer
1,c333e0fc-9a9d-4046-94bf-55e382c14f91,Who should be copied in on follow-up communications?,Please send a copy of follow-up communications to Marisa Peng and Jessica Hanke.,"[{'text': ['Jessica Hanke', 'Marisa Peng'], 'answer_start': [66, 50]}]",MULTI_SELECT,short_answer
1,4801f26f-5f21-4135-9745-cb3723511eba,Who should be copied in on follow-up communications?,Johannes Wagner and Sandro Kalter should be copied on follow-up communications.,"[{'text': ['Johannes Wagner', 'Sandro Kalter'], 'answer_start': [0, 20]}]",MULTI_SELECT,short_answer
1,f3367795-f31f-4c16-8f2d-681f5135d82e,Who should be copied in on follow-up communications?,Please cc Jessica Hanke and Tim Persson on any further communication.,"[{'text': ['Jessica Hanke', 'Tim Persson'], 'answer_start': [10, 28]}]",MULTI_SELECT,short_answer
1,0705a961-7d4a-48a7-a370-5f29bcb66cd6,Who should be copied in on follow-up communications?,Sandro Kalter and Domiki Stein should be included in follow-up communications.,"[{'text': ['Sandro Kalter', 'Domiki Stein'], 'answer_start': [0, 18]}]",MULTI_SELECT,short_answer
1,bce33461-911b-4f77-abf9-c16c954d1ce6,Who should be copied in on follow-up communications?,Please copy Jens Roschmann and Sean Kennin on all follow-up communications.,"[{'text': ['Jens Roschmann', 'Sean Kennin'], 'answer_start': [12, 31]}]",MULTI_SELECT,short_answer
1,7bd036a3-2f0f-4191-bd96-78b4eafbf48a,Who should be copied in on follow-up communications?,Domiki Stein and Tim Persson should receive copies of follow-up communications.,"[{'text': ['Domiki Stein', 'Tim Persson'], 'answer_start': [0, 17]}]",MULTI_SELECT,short_answer
1,6e8c0cdf-3667-44ca-9d0b-137fee671022,Who should be copied in on follow-up communications?,Please cc Sean Kennin and Tim Persson on any follow-up.,"[{'text': ['Sean Kennin', 'Tim Persson'], 'answer_start': [10, 26]}]",MULTI_SELECT,short_answer
1,e703af01-981f-4433-a40f-fe8dcdb8d3b3,Who should be copied in on follow-up communications?,Tim Persson should be copied on all follow-up communications.,"[{'text': ['Tim Persson'], 'answer_start': [0]}]",MULTI_SELECT,short_answer
2,d5042c22-3c92-4188-a8e0-8241718491db,Would you like to receive marketing information via email?,"Yes, I would like to receive marketing information via email.","[{'text': ['Yes'], 'answer_start': [0]}]",SINGLE_SELECT,short_answer
2,2dc6350a-067b-4192-bbc3-bf2b8b998aa5,Would you like to receive marketing information via email?,"No, thank you. I would prefer not to receive marketing emails.","[{'text': ['No'], 'answer_start': [0]}]",SINGLE_SELECT,short_answer
2,a7828c43-4798-4bca-86d4-ea3a598c2444,What industry are you operating in?,We operate in the aerospace industry.,"[{'text': ['aerospace'], 'answer_start': [18]}]",SINGLE_SELECT,short_answer
